Date;time;Temp;High temp;Low temp;Out hum;Dew;Wind speed;Wind dir;Wind run;High speed;High dir;Wind chill;Heat index;THW index;THSW index;17;18;Rain;Solar.;Solar;Hi Solar;UV ;UV. ;Hi ;Heat';Cool;In ;In.;In ..;In ?;In ';In Air;34;Wind,;Wind';ISS ;Arc.
;;;;;;Pt.;;;;;;;;;;Bar  ;Rain;Rate;Rad.;Energy;Rad. ;Index,;Dose;UV ;D-D ;D-D ;Temp;Hum;Dew;Heat '';EMC;Density;ET ;Samp;Tx ;Recept;Int.
07.12.2020;12:00;4,5;4,6;4,4;82;1,7;1,6;SW;0,8;11,3;WSW;4,5;4,3;4,3;---;1006,9;0.00;0.0;---;---;---;---;---;---;0.288;0.000;21.0;45;08.cze;19.sie;sie.45;1.1799;0.00;703;1;100.0;30
07.12.2020;12:30;4,6;4,6;4,4;81;1,6;3,2;SW;1,61;16,1;WNW;4,4;4,4;4,3;---;1006,8;0.00;0.0;---;---;---;---;---;---;0.287;0.000;21.0;45;08.cze;19.sie;sie.45;1.1798;0.00;702;1;100.0;30
07.12.2020;13:00;4,8;4,8;4,6;80;1,6;3,2;SW;1,61;14,5;WSW;4,7;4,6;4,6;---;1006,4;0.00;0.0;---;---;---;---;---;---;0.282;0.000;20.wrz;45;08.cze;19.sie;sie.46;1.1796;0.00;703;1;100.0;30
07.12.2020;13:30;5,1;5,1;4,8;80;1,9;1,6;SW;0,8;12,9;WSW;5,1;4,9;4,9;---;1006,5;0.00;0.0;---;---;---;---;---;---;0.277;0.000;20.wrz;45;08.cze;19.sie;sie.46;1.1797;0.00;702;1;100.0;30
07.12.2020;14:00;5,1;5,1;5;81;2,1;3,2;SW;1,61;12,9;NW;5,1;4,9;4,9;---;1006,4;0.00;0.0;---;---;---;---;---;---;0.275;0.000;20.wrz;46;08.sie;19.sie;sie.65;1.1796;0.00;702;1;100.0;30
07.12.2020;14:30;5,2;5,3;5,1;80;2,1;3,2;SW;1,61;11,3;WSW;5,2;5,1;5;---;1006,4;0.00;0.0;---;---;---;---;---;---;0.273;0.000;20.wrz;46;08.sie;19.sie;sie.65;1.1795;0.00;703;1;100.0;30
07.12.2020;15:00;5,4;5,4;5,2;80;2,2;3,2;SW;1,61;14,5;WNW;5,4;5,2;5,2;---;1006,9;0.00;0.0;---;---;---;---;---;---;0.270;0.000;20.sie;46;08.sie;19.lip;sie.65;1.1804;0.00;702;1;100.0;30
07.12.2020;15:30;5,3;5,4;5,3;80;2,1;3,2;SW;1,61;14,5;WSW;5,3;5,1;5,1;---;1007,1;0.00;0.0;---;---;---;---;---;---;0.272;0.000;20.sie;46;08.lip;19.lip;sie.65;1.1809;0.00;703;1;100.0;30
07.12.2020;16:00;5,1;5,3;5;81;2,1;1,6;SW;0,8;9,7;WNW;5,1;4,9;4,9;---;1007,6;0.00;0.0;---;---;---;---;---;---;0.277;0.000;20.sie;46;08.sie;19.lip;sie.65;1.1812;0.00;702;1;100.0;30
07.12.2020;16:30;4,9;5,1;4,8;82;2,1;1,6;SW;0,8;14,5;SW;4,9;4,7;4,7;---;1007,6;0.00;0.0;---;---;---;---;---;---;0.280;0.000;20.sie;47;9.0;19.lip;sie.76;1.1811;0.00;703;1;100.0;30
07.12.2020;17:00;4,6;4,9;4,6;82;1,7;1,6;SW;0,8;8;WNW;4,6;4,4;4,4;---;1007,7;0.00;0.0;---;---;---;---;---;---;0.287;0.000;20.sie;47;9.0;19.lip;sie.76;1.1813;0.00;702;1;100.0;30
07.12.2020;17:30;4,2;4,6;4,2;83;1,5;1,6;SW;0,8;11,3;WSW;4,2;4,1;4,1;---;1007,8;0.00;0.0;---;---;---;---;---;---;0.295;0.000;20.lip;46;08.lip;19.lip;sie.65;1.1819;0.00;703;1;100.0;30
07.12.2020;18:00;3,8;4,2;3,7;83;1,2;1,6;SW;0,8;16,1;WSW;3,8;3,7;3,7;---;1007,9;0.00;0.0;---;---;---;---;---;---;0.303;0.000;20.lip;46;08.lip;19.lip;sie.65;1.1821;0.00;702;1;100.0;30
07.12.2020;18:30;3,7;3,8;3,7;84;1,2;0;SW;0;9,7;SW;3,7;3,6;3,6;---;1008,3;0.00;0.0;---;---;---;---;---;---;0.306;0.000;20.lip;47;08.wrz;19.lip;sie.77;1.1825;0.00;702;1;100.0;30
07.12.2020;19:00;3,4;3,7;3,4;85;1,2;0;SW;0;6,4;SW;3,4;3,3;3,3;---;1008,4;0.00;0.0;---;---;---;---;---;---;0.310;0.000;20.lip;47;08.wrz;19.lip;sie.77;1.1826;0.00;703;1;100.0;30
07.12.2020;19:30;3,4;3,5;3,3;85;1,1;0;SSE;0;4,8;SW;3,4;3,3;3,3;---;1008,2;0.00;0.0;---;---;---;---;---;---;0.311;0.000;20.cze;47;08.wrz;19.cze;sie.77;1.1828;0.00;702;1;100.0;30
07.12.2020;20:00;3,2;3,4;3,2;85;0,9;0;SW;0;8;WSW;3,2;3,1;3,1;---;1008,2;0.00;0.0;---;---;---;---;---;---;0.316;0.000;20.cze;47;08.wrz;19.cze;sie.77;1.1828;0.00;703;1;100.0;30
07.12.2020;20:30;2,9;3,2;2,9;87;1;1,6;SW;0,8;8;WSW;2,9;2,8;2,8;---;1008,3;0.00;0.0;---;---;---;---;---;---;0.321;0.000;20.cze;47;08.wrz;19.cze;sie.77;1.1828;0.00;702;1;100.0;30
07.12.2020;21:00;3;3,1;2,9;88;1,2;1,6;SW;0,8;9,7;WNW;3;2,9;2,9;---;1008,4;0.00;0.0;---;---;---;---;---;---;0.319;0.000;20.lip;47;08.wrz;19.lip;sie.77;1.1827;0.00;703;1;100.0;30
07.12.2020;21:30;2,4;3;2,4;90;1;3,2;SW;1,61;14,5;WNW;2,1;2,4;2,1;---;1008,5;0.00;0.0;---;---;---;---;---;---;0.331;0.000;20.lip;48;09.mar;19.lip;sie.87;1.1826;0.00;702;1;100.0;30
07.12.2020;22:00;2,2;2,4;2,1;91;0,8;3,2;SW;1,61;12,9;NNE;1,8;2,1;1,8;---;1008,8;0.00;0.0;---;---;---;---;---;---;0.337;0.000;20.lip;48;09.mar;19.lip;sie.87;1.1828;0.00;703;1;100.0;30
07.12.2020;22:30;1,8;2,2;1,8;92;0,6;3,2;SW;1,61;9,7;WNW;1,4;1,7;1,3;---;1008,9;0.00;0.0;---;---;---;---;---;---;0.345;0.000;20.lip;48;09.mar;19.sie;sie.86;1.1828;0.00;702;1;100.0;30
07.12.2020;23:00;1,4;1,8;1,4;92;0,3;1,6;SW;0,8;16,1;WSW;1,4;1,4;1,4;---;1008,8;0.00;0.0;---;---;---;---;---;---;0.352;0.000;20.lip;49;09.cze;19.sie;09.lip;1.1826;0.00;702;1;100.0;30
07.12.2020;23:30;1,3;1,4;1,3;93;0,3;3,2;SW;1,61;9,7;WSW;0,8;1,2;0,8;---;1008,9;0.00;0.0;---;---;---;---;---;---;0.355;0.000;20.cze;49;09.maj;19.lip;09.lip;1.1830;0.00;703;1;100.0;30
08.12.2020;00:00;1,1;1,3;1,1;93;0,1;3,2;SW;1,61;16,1;WSW;0,6;1;0,6;---;1008,7;0.00;0.0;---;---;---;---;---;---;0.360;0.000;20.cze;48;09.lut;19.cze;sie.87;1.1833;0.00;702;1;100.0;30
08.12.2020;00:30;0,9;1,1;0,9;92;-0,2;3,2;SW;1,61;12,9;WSW;0,4;0,8;0,3;---;1008,9;0.00;0.0;---;---;---;---;---;---;0.362;0.000;20.sie;49;09.lip;19.sie;09.cze;1.1822;0.00;702;1;100.0;30
08.12.2020;01:00;0,8;1;0,8;92;-0,4;3,2;SW;1,61;16,1;WSW;0,3;0,7;0,2;---;1008,8;0.00;0.0;---;---;---;---;---;---;0.366;0.000;21.mar;48;09.sie;20.mar;sie.86;1.1799;0.00;703;1;100.0;30
08.12.2020;01:30;0,7;0,8;0,7;92;-0,4;4,8;WSW;2,41;17,7;WSW;-0,7;0,6;-0,8;---;1008,6;0.00;0.0;---;---;---;---;---;---;0.367;0.000;21.lip;47;09.wrz;20.sie;sie.75;1.1780;0.00;702;1;100.0;30
08.12.2020;02:00;0,8;0,8;0,7;92;-0,4;3,2;WSW;1,61;20,9;SW;0,3;0,7;0,2;---;1009;0.00;0.0;---;---;---;---;---;---;0.366;0.000;21.wrz;47;10.sty;21.lut;sie.75;1.1771;0.00;703;1;100.0;30
08.12.2020;02:30;0,8;0,8;0,7;92;-0,4;3,2;SW;1,61;11,3;W;0,3;0,7;0,2;---;1008,9;0.00;0.0;---;---;---;---;---;---;0.366;0.000;21.wrz;46;09.sie;21.sty;sie.62;1.1774;0.00;702;1;100.0;30
08.12.2020;03:00;0,7;0,8;0,7;92;-0,5;3,2;SW;1,61;16,1;NW;0,2;0,6;0,1;---;1008,9;0.00;0.0;---;---;---;---;---;---;0.368;0.000;21.lip;46;09.cze;20.sie;sie.63;1.1784;0.00;702;1;100.0;30
08.12.2020;03:30;0,6;0,7;0,6;91;-0,7;4,8;SW;2,41;17,7;SW;-0,9;0,4;-1;---;1008,7;0.00;0.0;---;---;---;---;---;---;0.370;0.000;21.lip;46;09.maj;20.lip;sie.63;1.1785;0.00;703;1;100.0;30
08.12.2020;04:00;0,4;0,6;0,4;92;-0,7;4,8;SW;2,41;20,9;WSW;-1;0,4;-1,1;---;1009,1;0.00;0.0;---;---;---;---;---;---;0.373;0.000;21.maj;46;09.kwi;20.maj;sie.64;1.1797;0.00;702;1;100.0;30
08.12.2020;04:30;0,4;0,4;0,3;92;-0,8;3,2;SW;1,61;16,1;WSW;-0,2;0,3;-0,2;---;1009,2;0.00;0.0;---;---;---;---;---;---;0.374;0.000;21.kwi;46;09.mar;20.mar;sie.64;1.1804;0.00;703;1;100.0;30
08.12.2020;05:00;0,3;0,4;0,3;92;-0,9;4,8;WSW;2,41;14,5;WSW;-1,2;0,2;-1,2;---;1009,4;0.00;0.0;---;---;---;---;---;---;0.376;0.000;21.mar;46;09.lut;20.mar;sie.64;1.1809;0.00;702;1;100.0;30
08.12.2020;05:30;0,1;0,3;0,1;92;-1,1;4,8;WSW;2,41;16,1;W;-1,4;0;-1,5;---;1009,2;0.00;0.0;---;---;---;---;---;---;0.381;0.000;21.lut;46;09.sty;20.sty;sie.65;1.1812;0.00;703;1;100.0;30
08.12.2020;06:00;-0,1;0,1;-0,2;92;-1,3;3,2;SW;1,61;11,3;WSW;-0,7;-0,2;-0,8;---;1009,5;0.00;0.0;---;---;---;---;---;---;0.384;0.000;21.lut;45;08.sie;20.0;sie.45;1.1822;0.00;702;1;100.0;30
08.12.2020;06:30;-0,2;-0,1;-0,2;91;-1,5;3,2;SW;1,61;14,5;WSW;-0,8;-0,2;-0,8;---;1009,6;0.00;0.0;---;---;---;---;---;---;0.385;0.000;21.sty;46;9.0;19.wrz;sie.65;1.1825;0.00;703;1;100.0;30
08.12.2020;07:00;-0,3;-0,2;-0,3;92;-1,5;4,8;WSW;2,41;22,5;WSW;-1,9;-0,4;-1,9;---;1009,8;0.00;0.0;---;---;---;---;---;---;0.389;0.000;21.0;46;08.wrz;19.wrz;sie.65;1.1830;0.00;702;1;100.0;30
08.12.2020;07:30;-0,4;-0,3;-0,5;93;-1,4;4,8;WSW;2,41;20,9;WSW;-2;-0,5;-2,1;---;1010,1;0.00;0.0;---;---;---;---;---;---;0.391;0.000;20.wrz;46;08.wrz;19.sie;sie.65;1.1836;0.00;702;1;100.0;30
08.12.2020;08:00;-0,6;-0,4;-0,7;93;-1,6;4,8;SW;2,41;16,1;NNW;-2,2;-0,7;-2,2;---;1010,4;0.00;0.0;---;---;---;---;---;---;0.395;0.000;20.wrz;47;09.lut;19.sie;sie.76;1.1840;0.00;703;1;100.0;30
08.12.2020;08:30;-0,7;-0,6;-0,7;93;-1,7;4,8;SW;2,41;12,9;W;-2,2;-0,7;-2,3;---;1010,5;0.00;0.0;---;---;---;---;---;---;0.396;0.000;20.sie;48;09.kwi;19.sie;sie.86;1.1841;0.00;702;1;100.0;30
08.12.2020;09:00;-0,6;-0,6;-0,7;93;-1,5;3,2;SW;1,61;14,5;WSW;-1,2;-0,6;-1,2;---;1010,7;0.00;0.0;---;---;---;---;---;---;0.394;0.000;20.sie;47;09.sty;19.sie;sie.76;1.1846;0.00;703;1;100.0;30
08.12.2020;09:30;-0,6;-0,5;-0,6;93;-1,5;3,2;WSW;1,61;16,1;NW;-1,2;-0,6;-1,2;---;1010,6;0.00;0.0;---;---;---;---;---;---;0.394;0.000;20.lip;45;08.kwi;19.cze;sie.46;1.1856;0.00;702;1;100.0;30
08.12.2020;10:00;-0,4;-0,3;-0,6;93;-1,4;3,2;WSW;1,61;16,1;SW;-1;-0,4;-1,1;---;1010,9;0.00;0.0;---;---;---;---;---;---;0.390;0.000;20.cze;41;06.wrz;19.mar;lip.95;1.1876;0.00;703;1;100.0;30
08.12.2020;10:30;-0,1;-0,1;-0,4;93;-1,1;3,2;SW;1,61;11,3;WNW;-0,7;-0,2;-0,8;---;1010,9;0.00;0.0;---;---;---;---;---;---;0.384;0.000;20.kwi;40;06.mar;19.sty;lip.78;1.1890;0.00;702;1;100.0;30
08.12.2020;11:00;-0,1;-0,1;-0,2;93;-1,1;4,8;WSW;2,41;14,5;W;-1,6;-0,2;-1,7;---;1011,1;0.00;0.0;---;---;---;---;---;---;0.384;0.000;20.mar;39;05.wrz;18.wrz;lip.68;sty.00;0.00;702;1;100.0;30
08.12.2020;11:30;0,1;0,2;-0,1;93;-0,9;3,2;SW;1,61;12,9;WSW;-0,4;0,1;-0,5;---;1011,1;0.00;0.0;---;---;---;---;---;---;0.380;0.000;20.mar;37;05.sty;18.sie;lip.35;sty.06;0.00;703;1;100.0;30
08.12.2020;12:00;0,3;0,3;0,1;93;-0,7;3,2;SW;1,61;14,5;SW;-0,3;0,2;-0,3;---;1011;0.00;0.0;---;---;---;---;---;---;0.376;0.000;20.mar;39;05.wrz;18.wrz;lip.68;1.1896;0.00;702;1;100.0;30
08.12.2020;12:30;0,4;0,4;0,3;92;-0,8;3,2;SW;1,61;14,5;NW;-0,2;0,3;-0,2;---;1010,9;0.00;0.0;---;---;---;---;---;---;0.374;0.000;20.cze;40;06.maj;19.lut;lip.77;1.1879;0.00;703;1;100.0;30
08.12.2020;13:00;0,6;0,7;0,4;92;-0,5;3,2;WSW;1,61;14,5;WNW;0,1;0,5;0;---;1010,8;0.00;0.0;---;---;---;---;---;---;0.369;0.000;20.sie;41;07.sty;19.maj;lip.95;1.1865;0.00;702;1;100.0;30
08.12.2020;13:30;0,8;0,9;0,6;92;-0,3;3,2;SW;1,61;11,3;NNW;0,3;0,7;0,2;---;1010,8;0.00;0.0;---;---;---;---;---;---;0.365;0.000;20.wrz;41;07.sty;19.cze;lip.95;1.1862;0.00;703;1;100.0;30
08.12.2020;14:00;0,9;1,1;0,8;92;-0,2;3,2;SW;1,61;12,9;WNW;0,4;0,8;0,3;---;1010,8;0.00;0.0;---;---;---;---;---;---;0.362;0.000;20.wrz;42;07.maj;19.lip;08.cze;1.1857;0.00;702;1;100.0;30
08.12.2020;14:30;1;1,1;0,9;92;-0,2;1,6;SW;0,8;11,3;WSW;1;0,9;0,9;---;1010,9;0.00;0.0;---;---;---;---;---;---;0.361;0.000;20.wrz;42;07.maj;19.lip;08.cze;1.1858;0.00;702;1;100.0;30
08.12.2020;15:00;1;1,2;0,9;92;-0,2;1,6;SW;0,8;11,3;NW;1;0,9;0,9;---;1011,1;0.00;0.0;---;---;---;---;---;---;0.361;0.000;21.0;43;07.wrz;19.sie;sie.25;1.1855;0.00;703;1;100.0;30
08.12.2020;15:30;1,1;1,1;0,9;92;-0,1;1,6;SW;0,8;12,9;NNW;1,1;0,9;0,9;---;1011,2;0.00;0.0;---;---;---;---;---;---;0.360;0.000;21.0;44;08.mar;19.sie;sie.35;1.1853;0.00;702;1;100.0;30
08.12.2020;16:00;0,7;1,1;0,7;92;-0,4;0;SSW;0;8;NW;0,7;0,6;0,6;---;1011,4;0.00;0.0;---;---;---;---;---;---;0.367;0.000;21.0;45;08.cze;19.sie;sie.45;1.1852;0.00;703;1;100.0;30
08.12.2020;16:30;0,3;0,7;0,2;93;-0,7;0;S;0;4,8;SW;0,3;0,2;0,2;---;1011,7;0.00;0.0;---;---;---;---;---;---;0.376;0.000;21.0;46;08.wrz;19.wrz;sie.65;1.1853;0.00;702;1;100.0;30
08.12.2020;17:00;-0,1;0,3;-0,1;93;-1,1;0;S;0;4,8;SW;-0,1;-0,1;-0,1;---;1011,9;0.00;0.0;---;---;---;---;---;---;0.383;0.000;21.sty;46;9.0;19.wrz;sie.65;1.1852;0.00;703;1;100.0;30
08.12.2020;17:30;-0,4;-0,1;-0,4;94;-1,2;0;SSE;0;4,8;SW;-0,4;-0,4;-0,4;---;1011,8;0.00;0.0;---;---;---;---;---;---;0.390;0.000;21.lut;45;08.sie;20.sty;sie.45;1.1845;0.00;702;1;100.0;30
08.12.2020;18:00;-0,4;-0,3;-0,5;94;-1,2;0;SW;0;9,7;SW;-0,4;-0,4;-0,4;---;1012,1;0.00;0.0;---;---;---;---;---;---;0.390;0.000;21.kwi;45;9.0;20.kwi;sie.45;1.1838;0.00;703;1;100.0;30
08.12.2020;18:30;-0,3;-0,3;-0,4;92;-1,5;1,6;SW;0,8;12,9;WNW;-0,3;-0,4;-0,4;---;1012,2;0.00;0.0;---;---;---;---;---;---;0.389;0.000;21.lip;45;09.lut;20.lip;sie.45;1.1829;0.00;702;1;100.0;30
08.12.2020;19:00;-0,4;-0,3;-0,5;91;-1,7;1,6;SW;0,8;14,5;WSW;-0,4;-0,6;-0,6;---;1012,3;0.00;0.0;---;---;---;---;---;---;0.391;0.000;21.sie;44;9.0;20.sie;sie.33;1.1828;0.00;702;1;100.0;30
08.12.2020;19:30;-0,7;-0,4;-0,7;91;-2;1,6;SW;0,8;16,1;WSW;-0,7;-0,8;-0,8;---;1012,2;0.00;0.0;---;---;---;---;---;---;0.396;0.000;21.wrz;43;08.sie;20.wrz;sie.19;1.1821;0.00;702;1;100.0;30
08.12.2020;20:00;-0,7;-0,6;-0,8;91;-2;1,6;SW;0,8;11,3;SW;-0,7;-0,8;-0,8;---;1012,4;0.00;0.0;---;---;---;---;---;---;0.397;0.000;22.0;44;09.lut;21.sty;sie.32;1.1818;0.00;702;1;100.0;30
08.12.2020;20:30;-0,8;-0,7;-0,9;92;-2;1,6;SW;0,8;11,3;WSW;-0,8;-0,9;-0,9;---;1012,5;0.00;0.0;---;---;---;---;---;---;0.399;0.000;22.lut;43;9.0;21.mar;sie.17;1.1814;0.00;703;1;100.0;30
08.12.2020;21:00;-1,1;-0,8;-1,1;92;-2,2;1,6;SW;0,8;8;WSW;-1,1;-1,2;-1,2;---;1012,5;0.00;0.0;---;---;---;---;---;---;0.404;0.000;22.lut;43;9.0;21.mar;sie.17;1.1812;0.00;702;1;100.0;30
08.12.2020;21:30;-1,3;-1,1;-1,3;93;-2,3;0;S;0;8;W;-1,3;-1,3;-1,3;---;1012,4;0.00;0.0;---;---;---;---;---;---;0.409;0.000;22.mar;44;09.maj;21.cze;sie.31;1.1802;0.00;703;1;100.0;30
08.12.2020;22:00;-1,4;-1,3;-1,4;93;-2,4;1,6;SW;0,8;9,7;W;-1,4;-1,4;-1,4;---;1012,4;0.00;0.0;---;---;---;---;---;---;0.411;0.000;22.kwi;44;09.cze;21.lip;sie.30;1.1797;0.00;702;1;100.0;30
08.12.2020;22:30;-1,4;-1,4;-1,5;94;-2,2;0;SE;0;6,4;WSW;-1,4;-1,4;-1,4;---;1012,6;0.00;0.0;---;---;---;---;---;---;0.411;0.000;22.maj;43;09.mar;21.sie;sie.15;1.1799;0.00;702;1;100.0;30
08.12.2020;23:00;-0,9;-0,9;-1,4;94;-1,7;1,6;SW;0,8;19,3;WSW;-0,9;-0,9;-0,9;---;1012,6;0.00;0.0;---;---;---;---;---;---;0.400;0.000;22.cze;42;9.0;21.sie;8.00;1.1800;0.00;702;1;100.0;30
08.12.2020;23:30;-0,6;-0,5;-0,9;95;-1,3;1,6;SW;0,8;17,7;WSW;-0,6;-0,6;-0,6;---;1012,5;0.00;0.0;---;---;---;---;---;---;0.394;0.000;22.cze;42;9.0;21.wrz;8.00;1.1796;0.00;702;1;100.0;30
09.12.2020;00:00;-0,3;-0,3;-0,6;95;-1;1,6;SW;0,8;8;SW;-0,3;-0,3;-0,3;---;1012,5;0.00;0.0;---;---;---;---;---;---;0.388;0.000;22.lip;42;09.sty;22.0;lip.99;1.1794;0.00;703;1;100.0;30
09.12.2020;00:30;-0,3;-0,2;-0,4;95;-1;1,6;SW;0,8;12,9;WSW;-0,3;-0,3;-0,3;---;1012,4;0.00;0.0;---;---;---;---;---;---;0.388;0.000;22.cze;42;9.0;21.sie;8.00;1.1798;0.00;702;1;100.0;30
09.12.2020;01:00;-0,3;-0,2;-0,3;95;-1;1,6;SW;0,8;12,9;WSW;-0,3;-0,3;-0,3;---;1012,4;0.00;0.0;---;---;---;---;---;---;0.388;0.000;22.cze;42;9.0;21.sie;8.00;1.1798;0.00;702;1;100.0;30
09.12.2020;01:30;-0,3;-0,2;-0,4;95;-1;1,6;SW;0,8;11,3;WNW;-0,3;-0,4;-0,4;---;1012,7;0.00;0.0;---;---;---;---;---;---;0.389;0.000;22.cze;42;9.0;21.wrz;8.00;1.1799;0.00;703;1;100.0;30
09.12.2020;02:00;-0,3;-0,2;-0,4;96;-0,8;1,6;SW;0,8;9,7;WNW;-0,3;-0,3;-0,3;---;1012,8;0.00;0.0;---;---;---;---;---;---;0.388;0.000;22.lip;42;09.sty;22.0;lip.99;1.1797;0.00;702;1;100.0;30
09.12.2020;02:30;-0,4;-0,3;-0,4;96;-0,9;1,6;SW;0,8;16,1;WSW;-0,4;-0,4;-0,4;---;1012,6;0.00;0.0;---;---;---;---;---;---;0.390;0.000;22.cze;42;9.0;21.wrz;8.00;1.1797;0.00;702;1;100.0;30
09.12.2020;03:00;-0,2;-0,2;-0,4;96;-0,8;1,6;SW;0,8;16,1;NW;-0,2;-0,3;-0,3;---;1012,3;0.00;0.0;---;---;---;---;---;---;0.387;0.000;22.mar;42;08.sie;21.maj;08.sty;1.1807;0.00;703;1;100.0;30
09.12.2020;03:30;-0,2;-0,2;-0,3;96;-0,8;1,6;SW;0,8;11,3;WNW;-0,2;-0,3;-0,3;---;1012,4;0.00;0.0;---;---;---;---;---;---;0.387;0.000;22.sty;42;08.cze;21.lut;08.sty;1.1820;0.00;702;1;100.0;30
09.12.2020;04:00;-0,3;-0,2;-0,3;95;-1;3,2;SW;1,61;12,9;SW;-0,9;-0,4;-1;---;1012,2;0.00;0.0;---;---;---;---;---;---;0.389;0.000;21.wrz;42;08.kwi;20.wrz;08.lut;1.1825;0.00;703;1;100.0;30
09.12.2020;04:30;-0,4;-0,2;-0,4;95;-1,1;3,2;WSW;1,61;17,7;WSW;-1;-0,4;-1,1;---;1012,1;0.00;0.0;---;---;---;---;---;---;0.390;0.000;21.sie;42;08.mar;20.lip;08.mar;1.1832;0.00;702;1;100.0;30
09.12.2020;05:00;-0,4;-0,3;-0,4;95;-1,1;3,2;SW;1,61;14,5;WSW;-1;-0,4;-1,1;---;1012;0.00;0.0;---;---;---;---;---;---;0.390;0.000;21.cze;42;08.sty;20.kwi;08.mar;1.1838;0.00;703;1;100.0;30
09.12.2020;05:30;-0,4;-0,4;-0,5;95;-1,1;1,6;SW;0,8;12,9;WNW;-0,4;-0,5;-0,5;---;1011,9;0.00;0.0;---;---;---;---;---;---;0.391;0.000;21.kwi;42;8.0;20.lut;08.kwi;1.1845;0.00;702;1;100.0;30
09.12.2020;06:00;-0,5;-0,4;-0,6;95;-1,2;1,6;SW;0,8;12,9;W;-0,5;-0,6;-0,6;---;1011,7;0.00;0.0;---;---;---;---;---;---;0.392;0.000;21.mar;42;07.wrz;20.sty;08.kwi;1.1849;0.00;703;1;100.0;30
09.12.2020;06:30;-0,7;-0,6;-0,7;94;-1,6;3,2;SW;1,61;17,7;WNW;-1,4;-0,8;-1,4;---;1011,8;0.00;0.0;---;---;---;---;---;---;0.397;0.000;21.lut;42;07.lip;19.wrz;08.maj;1.1857;0.00;702;1;100.0;30
09.12.2020;07:00;-0,9;-0,7;-0,9;94;-1,7;3,2;SW;1,61;12,9;WSW;-1,6;-0,9;-1,6;---;1012,2;0.00;0.0;---;---;---;---;---;---;0.400;0.000;21.sty;43;8.0;19.sie;sie.25;1.1864;0.00;702;1;100.0;30
09.12.2020;07:30;-0,8;-0,8;-0,9;94;-1,7;1,6;SW;0,8;11,3;W;-0,8;-0,9;-0,9;---;1012,4;0.00;0.0;---;---;---;---;---;---;0.399;0.000;21.sty;43;8.0;19.sie;sie.25;1.1867;0.00;703;1;100.0;30
09.12.2020;08:00;-0,9;-0,8;-0,9;94;-1,8;3,2;WSW;1,61;20,9;WSW;-1,6;-1;-1,7;---;1012,6;0.00;0.0;---;---;---;---;---;---;0.402;0.000;20.wrz;43;07.wrz;19.lip;sie.25;1.1875;0.00;702;1;100.0;30
09.12.2020;08:30;-0,9;-0,9;-1,1;94;-1,8;3,2;SW;1,61;16,1;WSW;-1,6;-1;-1,7;---;1012,9;0.00;0.0;---;---;---;---;---;---;0.402;0.000;20.sie;43;07.sie;19.cze;sie.25;1.1884;0.00;703;1;100.0;30
09.12.2020;09:00;-1,1;-0,8;-1,1;94;-1,9;3,2;SW;1,61;14,5;WSW;-1,7;-1,1;-1,8;---;1013,4;0.00;0.0;---;---;---;---;---;---;0.404;0.000;20.sie;44;08.sty;19.cze;sie.35;1.1890;0.00;702;1;100.0;30
09.12.2020;09:30;-1,2;-1;-1,3;94;-2,1;3,2;SW;1,61;16,1;SW;-1,9;-1,3;-1,9;---;1013,7;0.00;0.0;---;---;---;---;---;---;0.407;0.000;20.lip;44;8.0;19.cze;sie.35;1.1895;0.00;703;1;100.0;30
09.12.2020;10:00;-1,2;-1,2;-1,3;95;-1,9;3,2;SW;1,61;16,1;WSW;-1,9;-1,3;-1,9;---;1013,6;0.00;0.0;---;---;---;---;---;---;0.407;0.000;20.lip;43;07.cze;19.kwi;sie.25;sty.00;0.00;702;1;100.0;30
09.12.2020;10:30;-1,2;-1,1;-1,2;94;-2;1,6;WSW;0,8;12,9;NE;-1,2;-1,2;-1,2;---;1013,5;0.00;0.0;---;---;---;---;---;---;0.406;0.000;20.cze;43;07.maj;19.mar;sie.25;sty.04;0.00;702;1;100.0;30
09.12.2020;11:00;-1,3;-1,2;-1,4;94;-2,1;4,8;WSW;2,41;19,3;WNW;-2,9;-1,3;-3;---;1013,5;0.00;0.0;---;---;---;---;---;---;0.409;0.000;20.kwi;43;07.kwi;19.lut;sie.25;sty.10;0.00;703;1;100.0;30
09.12.2020;11:30;-1,1;-1,1;-1,3;94;-1,9;1,6;WSW;0,8;11,3;W;-1,1;-1,1;-1,1;---;1013,4;0.00;0.0;---;---;---;---;---;---;0.404;0.000;20.kwi;43;07.kwi;19.lut;sie.25;sty.11;0.00;702;1;100.0;30
09.12.2020;12:00;-1,2;-1;-1,3;94;-2;1,6;SW;0,8;20,9;WSW;-1,2;-1,2;-1,2;---;1013,1;0.00;0.0;---;---;---;---;---;---;0.406;0.000;20.mar;42;06.wrz;19.sty;08.sie;sty.15;0.00;703;1;100.0;30
09.12.2020;12:30;-1,3;-1,2;-1,3;94;-2,1;3,2;WSW;1,61;14,5;WSW;-2;-1,3;-2,1;---;1012,9;0.00;0.0;---;---;---;---;---;---;0.409;0.000;20.lut;42;06.wrz;19.0;08.sie;sty.16;0.00;702;1;100.0;30
